image_path,aoi,early_image,late_image,x,y,change_score,label,class_name
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0744E_0927N_2979_4481_13_0013_224_672.png,L15-0744E-0927N_2979_4481_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-0744E-0927N_2979_4481_13/images_masked/global_monthly_2018_01_mosaic_L15-0744E-0927N_2979_4481_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-0744E-0927N_2979_4481_13/images_masked/global_monthly_2020_01_mosaic_L15-0744E-0927N_2979_4481_13.tif,224,672,19.811338424682617,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1669E_1160N_6679_3549_13_0001_448_224.png,L15-1669E-1160N_6679_3549_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1669E-1160N_6679_3549_13/images/global_monthly_2017_07_mosaic_L15-1669E-1160N_6679_3549_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1669E-1160N_6679_3549_13/images_masked/global_monthly_2019_09_mosaic_L15-1669E-1160N_6679_3549_13.tif,448,224,39.997711181640625,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1203E_1203N_4815_3378_13_0002_224_672.png,L15-1203E-1203N_4815_3378_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1203E-1203N_4815_3378_13/images/global_monthly_2017_07_mosaic_L15-1203E-1203N_4815_3378_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1203E-1203N_4815_3378_13/images_masked/global_monthly_2019_09_mosaic_L15-1203E-1203N_4815_3378_13.tif,224,672,32.285545349121094,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1031E_1300N_4127_2991_13_0009_0_672.png,L15-1031E-1300N_4127_2991_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1031E-1300N_4127_2991_13/images_masked/global_monthly_2018_01_mosaic_L15-1031E-1300N_4127_2991_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1031E-1300N_4127_2991_13/images_masked/global_monthly_2020_01_mosaic_L15-1031E-1300N_4127_2991_13.tif,0,672,18.673290252685547,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0760E_0887N_3041_4643_13_0014_672_448.png,L15-0760E-0887N_3041_4643_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0760E-0887N_3041_4643_13/images/global_monthly_2018_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0760E-0887N_3041_4643_13/images_masked/global_monthly_2020_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,672,448,42.079383850097656,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0760E_0887N_3041_4643_13_0002_224_0.png,L15-0760E-0887N_3041_4643_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0760E-0887N_3041_4643_13/images/global_monthly_2018_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0760E-0887N_3041_4643_13/images_masked/global_monthly_2020_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,224,0,13.68277645111084,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0977E_1187N_3911_3441_13_0000_672_672.png,L15-0977E-1187N_3911_3441_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0977E-1187N_3911_3441_13/images/global_monthly_2018_01_mosaic_L15-0977E-1187N_3911_3441_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0977E-1187N_3911_3441_13/images_masked/global_monthly_2020_01_mosaic_L15-0977E-1187N_3911_3441_13.tif,672,672,8.313377380371094,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1296E_1198N_5184_3399_13_0005_224_448.png,L15-1296E-1198N_5184_3399_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1296E-1198N_5184_3399_13/images/global_monthly_2018_01_mosaic_L15-1296E-1198N_5184_3399_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1296E-1198N_5184_3399_13/images_masked/global_monthly_2020_01_mosaic_L15-1296E-1198N_5184_3399_13.tif,224,448,11.517931938171387,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1209E_1113N_4838_3737_13_0009_448_448.png,L15-1209E-1113N_4838_3737_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1209E-1113N_4838_3737_13/images/global_monthly_2018_01_mosaic_L15-1209E-1113N_4838_3737_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1209E-1113N_4838_3737_13/images_masked/global_monthly_2020_01_mosaic_L15-1209E-1113N_4838_3737_13.tif,448,448,16.787841796875,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0457E_1135N_1831_3648_13_0003_672_448.png,L15-0457E-1135N_1831_3648_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0457E-1135N_1831_3648_13/images/global_monthly_2018_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0457E-1135N_1831_3648_13/images_masked/global_monthly_2019_12_mosaic_L15-0457E-1135N_1831_3648_13.tif,672,448,31.949542999267578,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1703E_1219N_6813_3313_13_0013_672_672.png,L15-1703E-1219N_6813_3313_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1703E-1219N_6813_3313_13/images/global_monthly_2018_01_mosaic_L15-1703E-1219N_6813_3313_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1703E-1219N_6813_3313_13/images_masked/global_monthly_2020_01_mosaic_L15-1703E-1219N_6813_3313_13.tif,672,672,30.737564086914062,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0586E_1127N_2345_3680_13_0013_0_672.png,L15-0586E-1127N_2345_3680_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0586E-1127N_2345_3680_13/images/global_monthly_2018_01_mosaic_L15-0586E-1127N_2345_3680_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0586E-1127N_2345_3680_13/images_masked/global_monthly_2020_01_mosaic_L15-0586E-1127N_2345_3680_13.tif,0,672,8.894172668457031,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1014E_1375N_4056_2688_13_0004_224_672.png,L15-1014E-1375N_4056_2688_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1014E-1375N_4056_2688_13/images/global_monthly_2018_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1014E-1375N_4056_2688_13/images_masked/global_monthly_2020_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,224,672,18.50091552734375,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0387E_1276N_1549_3087_13_0011_672_448.png,L15-0387E-1276N_1549_3087_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0387E-1276N_1549_3087_13/images/global_monthly_2018_01_mosaic_L15-0387E-1276N_1549_3087_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0387E-1276N_1549_3087_13/images_masked/global_monthly_2019_12_mosaic_L15-0387E-1276N_1549_3087_13.tif,672,448,39.5052375793457,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1438E_1227N_5753_3282_13_0014_0_224.png,L15-1438E-1227N_5753_3282_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1438E-1227N_5753_3282_13/images_masked/global_monthly_2018_01_mosaic_L15-1438E-1227N_5753_3282_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1438E-1227N_5753_3282_13/images_masked/global_monthly_2020_01_mosaic_L15-1438E-1227N_5753_3282_13.tif,0,224,16.33526611328125,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0434E_1218N_1736_3318_13_0001_672_0.png,L15-0434E-1218N_1736_3318_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0434E-1218N_1736_3318_13/images/global_monthly_2018_01_mosaic_L15-0434E-1218N_1736_3318_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0434E-1218N_1736_3318_13/images_masked/global_monthly_2020_01_mosaic_L15-0434E-1218N_1736_3318_13.tif,672,0,12.370500564575195,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1703E_1219N_6813_3313_13_0007_0_0.png,L15-1703E-1219N_6813_3313_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1703E-1219N_6813_3313_13/images/global_monthly_2018_01_mosaic_L15-1703E-1219N_6813_3313_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1703E-1219N_6813_3313_13/images_masked/global_monthly_2020_01_mosaic_L15-1703E-1219N_6813_3313_13.tif,0,0,19.65585708618164,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1335E_1166N_5342_3524_13_0003_672_448.png,L15-1335E-1166N_5342_3524_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1335E-1166N_5342_3524_13/images/global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1335E-1166N_5342_3524_13/images_masked/global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,672,448,13.142593383789062,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0331E_1257N_1327_3160_13_0015_672_0.png,L15-0331E-1257N_1327_3160_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images_masked/global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,672,0,8.283048629760742,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0457E_1135N_1831_3648_13_0009_448_224.png,L15-0457E-1135N_1831_3648_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0457E-1135N_1831_3648_13/images/global_monthly_2018_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0457E-1135N_1831_3648_13/images_masked/global_monthly_2019_12_mosaic_L15-0457E-1135N_1831_3648_13.tif,448,224,33.08816146850586,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1666E_1189N_6665_3433_13_0004_224_224.png,L15-1666E-1189N_6665_3433_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1666E-1189N_6665_3433_13/images_masked/global_monthly_2018_01_mosaic_L15-1666E-1189N_6665_3433_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1666E-1189N_6665_3433_13/images_masked/global_monthly_2020_01_mosaic_L15-1666E-1189N_6665_3433_13.tif,224,224,33.76799392700195,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1538E_1163N_6154_3539_13_0003_672_448.png,L15-1538E-1163N_6154_3539_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1538E-1163N_6154_3539_13/images/global_monthly_2018_01_mosaic_L15-1538E-1163N_6154_3539_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1538E-1163N_6154_3539_13/images_masked/global_monthly_2020_01_mosaic_L15-1538E-1163N_6154_3539_13.tif,672,448,16.572032928466797,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1298E_1322N_5193_2903_13_0008_672_672.png,L15-1298E-1322N_5193_2903_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1298E-1322N_5193_2903_13/images/global_monthly_2018_01_mosaic_L15-1298E-1322N_5193_2903_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1298E-1322N_5193_2903_13/images_masked/global_monthly_2020_01_mosaic_L15-1298E-1322N_5193_2903_13.tif,672,672,18.727581024169922,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0595E_1278N_2383_3079_13_0014_0_224.png,L15-0595E-1278N_2383_3079_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0595E-1278N_2383_3079_13/images/global_monthly_2018_01_mosaic_L15-0595E-1278N_2383_3079_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0595E-1278N_2383_3079_13/images_masked/global_monthly_2020_01_mosaic_L15-0595E-1278N_2383_3079_13.tif,0,224,13.479582786560059,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0744E_0927N_2979_4481_13_0014_448_448.png,L15-0744E-0927N_2979_4481_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-0744E-0927N_2979_4481_13/images_masked/global_monthly_2018_01_mosaic_L15-0744E-0927N_2979_4481_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-0744E-0927N_2979_4481_13/images_masked/global_monthly_2020_01_mosaic_L15-0744E-0927N_2979_4481_13.tif,448,448,15.934808731079102,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0566E_1185N_2265_3451_13_0011_672_672.png,L15-0566E-1185N_2265_3451_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0566E-1185N_2265_3451_13/images/global_monthly_2018_01_mosaic_L15-0566E-1185N_2265_3451_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0566E-1185N_2265_3451_13/images_masked/global_monthly_2020_01_mosaic_L15-0566E-1185N_2265_3451_13.tif,672,672,19.744375228881836,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1209E_1113N_4838_3737_13_0013_0_672.png,L15-1209E-1113N_4838_3737_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1209E-1113N_4838_3737_13/images/global_monthly_2018_01_mosaic_L15-1209E-1113N_4838_3737_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1209E-1113N_4838_3737_13/images_masked/global_monthly_2020_01_mosaic_L15-1209E-1113N_4838_3737_13.tif,0,672,34.081443786621094,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1335E_1166N_5342_3524_13_0014_224_224.png,L15-1335E-1166N_5342_3524_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1335E-1166N_5342_3524_13/images/global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1335E-1166N_5342_3524_13/images_masked/global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,224,224,19.811338424682617,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1848E_0793N_7394_5018_13_0009_448_448.png,L15-1848E-0793N_7394_5018_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1848E-0793N_7394_5018_13/images/global_monthly_2018_01_mosaic_L15-1848E-0793N_7394_5018_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1848E-0793N_7394_5018_13/images_masked/global_monthly_2020_01_mosaic_L15-1848E-0793N_7394_5018_13.tif,448,448,18.764888763427734,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0387E_1276N_1549_3087_13_0007_448_224.png,L15-0387E-1276N_1549_3087_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0387E-1276N_1549_3087_13/images/global_monthly_2018_01_mosaic_L15-0387E-1276N_1549_3087_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0387E-1276N_1549_3087_13/images_masked/global_monthly_2019_12_mosaic_L15-0387E-1276N_1549_3087_13.tif,448,224,69.28717041015625,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1615E_1205N_6460_3370_13_0009_672_0.png,L15-1615E-1205N_6460_3370_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1615E-1205N_6460_3370_13/images/global_monthly_2017_07_mosaic_L15-1615E-1205N_6460_3370_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1615E-1205N_6460_3370_13/images_masked/global_monthly_2019_09_mosaic_L15-1615E-1205N_6460_3370_13.tif,672,0,37.572959899902344,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0361E_1300N_1446_2989_13_0015_672_0.png,L15-0361E-1300N_1446_2989_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2020_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,672,0,11.819255828857422,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1138E_1216N_4553_3325_13_0003_672_0.png,L15-1138E-1216N_4553_3325_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1138E-1216N_4553_3325_13/images/global_monthly_2018_01_mosaic_L15-1138E-1216N_4553_3325_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1138E-1216N_4553_3325_13/images_masked/global_monthly_2020_01_mosaic_L15-1138E-1216N_4553_3325_13.tif,672,0,32.057373046875,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1203E_1203N_4815_3379_13_0015_224_224.png,L15-1203E-1203N_4815_3379_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1203E-1203N_4815_3379_13/images_masked/global_monthly_2017_07_mosaic_L15-1203E-1203N_4815_3379_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1203E-1203N_4815_3379_13/images_masked/global_monthly_2019_09_mosaic_L15-1203E-1203N_4815_3379_13.tif,224,224,32.02668380737305,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1848E_0793N_7394_5018_13_0011_224_672.png,L15-1848E-0793N_7394_5018_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1848E-0793N_7394_5018_13/images/global_monthly_2018_01_mosaic_L15-1848E-0793N_7394_5018_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1848E-0793N_7394_5018_13/images_masked/global_monthly_2020_01_mosaic_L15-1848E-0793N_7394_5018_13.tif,224,672,17.37590217590332,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0358E_1220N_1433_3310_13_0002_0_0.png,L15-0358E-1220N_1433_3310_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0358E-1220N_1433_3310_13/images/global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0358E-1220N_1433_3310_13/images_masked/global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13.tif,0,0,44.31733703613281,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1014E_1375N_4056_2688_13_0001_448_672.png,L15-1014E-1375N_4056_2688_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1014E-1375N_4056_2688_13/images/global_monthly_2018_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1014E-1375N_4056_2688_13/images_masked/global_monthly_2020_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,448,672,18.34438705444336,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1204E_1202N_4816_3380_13_0001_448_224.png,L15-1204E-1202N_4816_3380_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1204E-1202N_4816_3380_13/images/global_monthly_2017_07_mosaic_L15-1204E-1202N_4816_3380_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1204E-1202N_4816_3380_13/images_masked/global_monthly_2019_09_mosaic_L15-1204E-1202N_4816_3380_13.tif,448,224,35.45933532714844,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1546E_1154N_6186_3574_13_0003_448_224.png,L15-1546E-1154N_6186_3574_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1546E-1154N_6186_3574_13/images_masked/global_monthly_2018_01_mosaic_L15-1546E-1154N_6186_3574_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_test_public/test_public/L15-1546E-1154N_6186_3574_13/images_masked/global_monthly_2020_01_mosaic_L15-1546E-1154N_6186_3574_13.tif,448,224,9.881012916564941,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0331E_1257N_1327_3160_13_0003_448_224.png,L15-0331E-1257N_1327_3160_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images_masked/global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,448,224,13.160380363464355,0,No Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/SN7_buildings_train_0007_0_224.png,SN7_buildings_train,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1669E-1160N_6678_3548_13/UDM_masks/global_monthly_2017_07_mosaic_L15-1669E-1160N_6678_3548_13_UDM.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0571E-1075N_2287_3888_13/UDM_masks/global_monthly_2020_01_mosaic_L15-0571E-1075N_2287_3888_13_UDM.tif,0,224,99.91683959960938,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_1049E_1370N_4196_2710_13_0000_672_448.png,L15-1049E-1370N_4196_2710_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1049E-1370N_4196_2710_13/images/global_monthly_2018_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-1049E-1370N_4196_2710_13/images_masked/global_monthly_2020_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,672,448,41.08980941772461,1,Urban Expansion
/kaggle/working/spacenet7_urban_expansion_outputs/processed_difference_patches/L15_0331E_1257N_1327_3160_13_0006_0_672.png,L15-0331E-1257N_1327_3160_13,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,/kaggle/input/datasets/amerii/spacenet-7-multitemporal-urban-development/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images_masked/global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,0,672,15.701614379882812,0,No Urban Expansion
